dataset_id,outer_fold,shift_family,method,seed,quantity,severe_minus_mild,violation
glass,2,mcar,fcm_adaptive,2,PE,-0.031714699999999985,True
glass,2,mcar,fcm_adaptive,3,PE,0.0038601999999999803,False
glass,2,mcar,fcm_adaptive,4,PE,0.0009906000000000081,False
glass,2,mcar,fcm_adaptive,5,PE,0.0038601999999999803,False
glass,2,measurement_noise,fcm_adaptive,1,PE,0.024338700000000046,False
glass,2,measurement_noise,fcm_adaptive,2,PE,0.008278500000000022,False
glass,2,measurement_noise,fcm_adaptive,3,PE,0.02669699999999997,False
glass,2,measurement_noise,fcm_adaptive,4,PE,0.024329099999999992,False
glass,2,measurement_noise,fcm_adaptive,5,PE,0.026697099999999974,False
glass,2,outliers,fcm_adaptive,1,PE,0.13092009999999998,False
glass,2,outliers,fcm_adaptive,2,PE,0.12544070000000002,False
glass,2,outliers,fcm_adaptive,3,PE,0.136085,False
glass,2,outliers,fcm_adaptive,4,PE,0.1355748,False
glass,2,outliers,fcm_adaptive,5,PE,0.136085,False
glass,2,scale,fcm_adaptive,1,PE,0.13688240000000002,False
glass,2,scale,fcm_adaptive,2,PE,0.08825179999999999,False
glass,2,scale,fcm_adaptive,3,PE,0.12121890000000002,False
glass,2,scale,fcm_adaptive,4,PE,0.10367579999999998,False
glass,2,scale,fcm_adaptive,5,PE,0.12121899999999997,False
glass,3,class_prevalence,fcm_adaptive,1,PE,0.0777493,False
glass,3,class_prevalence,fcm_adaptive,2,PE,0.0772281,False
glass,3,class_prevalence,fcm_adaptive,3,PE,0.08230300000000002,False
glass,3,class_prevalence,fcm_adaptive,4,PE,0.017824599999999968,False
glass,3,class_prevalence,fcm_adaptive,5,PE,0.0819713,False
glass,3,local_overlap,fcm_adaptive,1,PE,-0.010643199999999992,True
glass,3,local_overlap,fcm_adaptive,2,PE,-0.010358299999999987,True
glass,3,local_overlap,fcm_adaptive,3,PE,-0.011087999999999987,True
glass,3,local_overlap,fcm_adaptive,4,PE,-0.02008689999999999,True
glass,3,local_overlap,fcm_adaptive,5,PE,-0.011395600000000006,True
glass,3,location,fcm_adaptive,1,PE,0.11995269999999997,False
glass,3,location,fcm_adaptive,2,PE,0.11970160000000002,False
glass,3,location,fcm_adaptive,3,PE,0.12081099999999995,False
glass,3,location,fcm_adaptive,4,PE,0.1361851,False
glass,3,location,fcm_adaptive,5,PE,0.1209518,False
glass,3,mcar,fcm_adaptive,1,PE,-0.037912799999999997,True
glass,3,mcar,fcm_adaptive,2,PE,-0.03883210000000001,True
glass,3,mcar,fcm_adaptive,3,PE,-0.027191399999999977,True
glass,3,mcar,fcm_adaptive,4,PE,-0.04837659999999999,True
glass,3,mcar,fcm_adaptive,5,PE,-0.02819859999999999,True
glass,3,measurement_noise,fcm_adaptive,1,PE,0.04265849999999999,False
glass,3,measurement_noise,fcm_adaptive,2,PE,0.04176119999999997,False
glass,3,measurement_noise,fcm_adaptive,3,PE,0.05340339999999999,False
glass,3,measurement_noise,fcm_adaptive,4,PE,0.06260549999999998,False
glass,3,measurement_noise,fcm_adaptive,5,PE,0.05255950000000001,False
glass,3,outliers,fcm_adaptive,1,PE,0.0909857,False
glass,3,outliers,fcm_adaptive,2,PE,0.09072770000000002,False
glass,3,outliers,fcm_adaptive,3,PE,0.09458170000000005,False
glass,3,outliers,fcm_adaptive,4,PE,0.11848240000000002,False
glass,3,outliers,fcm_adaptive,5,PE,0.09411140000000001,False
glass,3,scale,fcm_adaptive,1,PE,0.04665040000000001,False
glass,3,scale,fcm_adaptive,2,PE,0.0459784,False
glass,3,scale,fcm_adaptive,3,PE,0.053632299999999994,False
glass,3,scale,fcm_adaptive,4,PE,0.10514879999999999,False
glass,3,scale,fcm_adaptive,5,PE,0.052882100000000015,False
glass,4,class_prevalence,fcm_adaptive,1,PE,0.06913520000000001,False
glass,4,class_prevalence,fcm_adaptive,2,PE,0.0847185,False
glass,4,class_prevalence,fcm_adaptive,3,PE,0.0691351,False
glass,4,class_prevalence,fcm_adaptive,4,PE,0.06913520000000001,False
glass,4,class_prevalence,fcm_adaptive,5,PE,0.06960139999999998,False
glass,4,local_overlap,fcm_adaptive,1,PE,-0.006080799999999997,True
glass,4,local_overlap,fcm_adaptive,2,PE,0.009944800000000031,False
glass,4,local_overlap,fcm_adaptive,3,PE,-0.006080799999999997,True
glass,4,local_overlap,fcm_adaptive,4,PE,-0.006080799999999997,True
glass,4,local_overlap,fcm_adaptive,5,PE,0.008520099999999975,False
glass,4,location,fcm_adaptive,1,PE,0.21460460000000003,False
glass,4,location,fcm_adaptive,2,PE,0.13031169999999997,False
glass,4,location,fcm_adaptive,3,PE,0.21460460000000003,False
glass,4,location,fcm_adaptive,4,PE,0.21460450000000003,False
glass,4,location,fcm_adaptive,5,PE,0.22258640000000002,False
glass,4,mcar,fcm_adaptive,1,PE,0.024421899999999996,False
glass,4,mcar,fcm_adaptive,2,PE,0.05124449999999997,False
glass,4,mcar,fcm_adaptive,3,PE,0.024421799999999994,False
glass,4,mcar,fcm_adaptive,4,PE,0.024421899999999996,False
glass,4,mcar,fcm_adaptive,5,PE,0.030805899999999997,False
glass,4,measurement_noise,fcm_adaptive,1,PE,0.008792000000000022,False
glass,4,measurement_noise,fcm_adaptive,2,PE,0.016487799999999997,False
glass,4,measurement_noise,fcm_adaptive,3,PE,0.008792000000000022,False
glass,4,measurement_noise,fcm_adaptive,4,PE,0.00879190000000002,False
glass,4,measurement_noise,fcm_adaptive,5,PE,0.00558249999999999,False
glass,4,outliers,fcm_adaptive,1,PE,0.0888272,False
glass,4,outliers,fcm_adaptive,2,PE,0.08436529999999998,False
glass,4,outliers,fcm_adaptive,3,PE,0.0888272,False
glass,4,outliers,fcm_adaptive,4,PE,0.0888272,False
glass,4,outliers,fcm_adaptive,5,PE,0.0911615,False
glass,4,scale,fcm_adaptive,1,PE,0.09032990000000002,False
glass,4,scale,fcm_adaptive,2,PE,0.14162190000000002,False
glass,4,scale,fcm_adaptive,3,PE,0.09032990000000002,False
glass,4,scale,fcm_adaptive,4,PE,0.09032990000000002,False
glass,4,scale,fcm_adaptive,5,PE,0.09971259999999998,False
human_activity_recognition,0,class_prevalence,fcm_adaptive,1,PE,0.005408699999999999,False
human_activity_recognition,0,class_prevalence,fcm_adaptive,2,PE,0.005409000000000001,False
human_activity_recognition,0,class_prevalence,fcm_adaptive,3,PE,0.0019635,False
human_activity_recognition,0,class_prevalence,fcm_adaptive,4,PE,-0.001835300000000005,True
human_activity_recognition,0,class_prevalence,fcm_adaptive,5,PE,0.0032844999999999992,False
human_activity_recognition,0,local_overlap,fcm_adaptive,1,PE,0.0011349999999999989,False
human_activity_recognition,0,local_overlap,fcm_adaptive,2,PE,0.0011348999999999995,False
human_activity_recognition,0,local_overlap,fcm_adaptive,3,PE,0.0011292000000000003,False
human_activity_recognition,0,local_overlap,fcm_adaptive,4,PE,-0.0008867000000000007,True
human_activity_recognition,0,local_overlap,fcm_adaptive,5,PE,-0.0011327999999999998,True
human_activity_recognition,0,location,fcm_adaptive,1,PE,0.0166586,False
human_activity_recognition,0,location,fcm_adaptive,2,PE,0.016658900000000004,False
human_activity_recognition,0,location,fcm_adaptive,3,PE,0.015283499999999998,False
human_activity_recognition,0,location,fcm_adaptive,4,PE,0.006514899999999997,False
human_activity_recognition,0,location,fcm_adaptive,5,PE,0.0150776,False
human_activity_recognition,0,mcar,fcm_adaptive,1,PE,0.0026663,False
human_activity_recognition,0,mcar,fcm_adaptive,2,PE,0.0026657,False
human_activity_recognition,0,mcar,fcm_adaptive,3,PE,-0.0009844999999999993,True
human_activity_recognition,0,mcar,fcm_adaptive,4,PE,0.0030504000000000017,False
human_activity_recognition,0,mcar,fcm_adaptive,5,PE,-0.0037657999999999997,True
human_activity_recognition,0,measurement_noise,fcm_adaptive,1,PE,0.0026270999999999985,False
human_activity_recognition,0,measurement_noise,fcm_adaptive,2,PE,0.002626999999999999,False
human_activity_recognition,0,measurement_noise,fcm_adaptive,3,PE,0.0015712000000000018,False
human_activity_recognition,0,measurement_noise,fcm_adaptive,4,PE,0.007534800000000001,False
human_activity_recognition,0,measurement_noise,fcm_adaptive,5,PE,0.0029355000000000006,False
human_activity_recognition,0,outliers,fcm_adaptive,1,PE,0.08832240000000002,False
human_activity_recognition,0,outliers,fcm_adaptive,2,PE,0.0883225,False
human_activity_recognition,0,outliers,fcm_adaptive,3,PE,0.0955606,False
human_activity_recognition,0,outliers,fcm_adaptive,4,PE,0.0818008,False
human_activity_recognition,0,outliers,fcm_adaptive,5,PE,0.0778848,False
human_activity_recognition,0,scale,fcm_adaptive,1,PE,0.019843,False
human_activity_recognition,0,scale,fcm_adaptive,2,PE,0.0198432,False
human_activity_recognition,0,scale,fcm_adaptive,3,PE,0.006388600000000001,False
human_activity_recognition,0,scale,fcm_adaptive,4,PE,0.006675,False
human_activity_recognition,0,scale,fcm_adaptive,5,PE,0.018296500000000004,False
human_activity_recognition,1,class_prevalence,fcm_adaptive,1,PE,-0.0019760000000000003,True
human_activity_recognition,1,class_prevalence,fcm_adaptive,2,PE,-0.0019760999999999997,True
human_activity_recognition,1,class_prevalence,fcm_adaptive,3,PE,0.006642899999999997,False
human_activity_recognition,1,class_prevalence,fcm_adaptive,4,PE,0.0024031999999999977,False
human_activity_recognition,1,class_prevalence,fcm_adaptive,5,PE,-0.0018703,True
human_activity_recognition,1,local_overlap,fcm_adaptive,1,PE,0.0011322000000000016,False
human_activity_recognition,1,local_overlap,fcm_adaptive,2,PE,0.001132000000000001,False
human_activity_recognition,1,local_overlap,fcm_adaptive,3,PE,-0.0033258000000000003,True
human_activity_recognition,1,local_overlap,fcm_adaptive,4,PE,-0.0012004000000000008,True
human_activity_recognition,1,local_overlap,fcm_adaptive,5,PE,0.0013751000000000006,False
human_activity_recognition,1,location,fcm_adaptive,1,PE,0.011343699999999998,False
human_activity_recognition,1,location,fcm_adaptive,2,PE,0.011343700000000002,False
human_activity_recognition,1,location,fcm_adaptive,3,PE,0.010232399999999996,False
human_activity_recognition,1,location,fcm_adaptive,4,PE,0.007513700000000002,False
human_activity_recognition,1,location,fcm_adaptive,5,PE,0.011611,False
human_activity_recognition,1,mcar,fcm_adaptive,1,PE,0.0079896,False
human_activity_recognition,1,mcar,fcm_adaptive,2,PE,0.0079895,False
human_activity_recognition,1,mcar,fcm_adaptive,3,PE,0.009054299999999998,False
human_activity_recognition,1,mcar,fcm_adaptive,4,PE,0.00029979999999999937,False
human_activity_recognition,1,mcar,fcm_adaptive,5,PE,0.0061229000000000006,False
human_activity_recognition,1,measurement_noise,fcm_adaptive,1,PE,0.0027788000000000014,False
human_activity_recognition,1,measurement_noise,fcm_adaptive,2,PE,0.0027787000000000003,False
human_activity_recognition,1,measurement_noise,fcm_adaptive,3,PE,0.0039748000000000006,False
human_activity_recognition,1,measurement_noise,fcm_adaptive,4,PE,0.0013342000000000007,False
human_activity_recognition,1,measurement_noise,fcm_adaptive,5,PE,0.0024636,False
human_activity_recognition,1,outliers,fcm_adaptive,1,PE,0.08405200000000002,False
human_activity_recognition,1,outliers,fcm_adaptive,2,PE,0.08405189999999998,False
human_activity_recognition,1,outliers,fcm_adaptive,3,PE,0.0777847,False
human_activity_recognition,1,outliers,fcm_adaptive,4,PE,0.0556174,False
human_activity_recognition,1,outliers,fcm_adaptive,5,PE,0.08382809999999999,False
human_activity_recognition,1,scale,fcm_adaptive,1,PE,0.012033699999999998,False
human_activity_recognition,1,scale,fcm_adaptive,2,PE,0.012033500000000003,False
human_activity_recognition,1,scale,fcm_adaptive,3,PE,0.011264900000000001,False
human_activity_recognition,1,scale,fcm_adaptive,4,PE,0.0099739,False
human_activity_recognition,1,scale,fcm_adaptive,5,PE,0.012985200000000002,False
human_activity_recognition,2,class_prevalence,fcm_adaptive,1,PE,0.0008944999999999995,False
human_activity_recognition,2,class_prevalence,fcm_adaptive,2,PE,0.0008944999999999995,False
human_activity_recognition,2,class_prevalence,fcm_adaptive,3,PE,0.0008944999999999995,False
human_activity_recognition,2,class_prevalence,fcm_adaptive,4,PE,-0.004236500000000001,True
human_activity_recognition,2,class_prevalence,fcm_adaptive,5,PE,-0.0016203999999999993,True
human_activity_recognition,2,local_overlap,fcm_adaptive,1,PE,0.0021425999999999997,False
human_activity_recognition,2,local_overlap,fcm_adaptive,2,PE,0.0021425999999999997,False
human_activity_recognition,2,local_overlap,fcm_adaptive,3,PE,0.0021425999999999997,False
human_activity_recognition,2,local_overlap,fcm_adaptive,4,PE,-0.0018699000000000007,True
human_activity_recognition,2,local_overlap,fcm_adaptive,5,PE,-0.0030098999999999994,True
human_activity_recognition,2,location,fcm_adaptive,1,PE,0.011505499999999998,False
human_activity_recognition,2,location,fcm_adaptive,2,PE,0.011505499999999998,False
human_activity_recognition,2,location,fcm_adaptive,3,PE,0.011505499999999998,False
human_activity_recognition,2,location,fcm_adaptive,4,PE,0.013267099999999997,False
human_activity_recognition,2,location,fcm_adaptive,5,PE,0.005140499999999999,False
human_activity_recognition,2,mcar,fcm_adaptive,1,PE,0.0062842,False
human_activity_recognition,2,mcar,fcm_adaptive,2,PE,0.0062842,False
human_activity_recognition,2,mcar,fcm_adaptive,3,PE,0.0062842,False
human_activity_recognition,2,mcar,fcm_adaptive,4,PE,0.0153494,False
human_activity_recognition,2,mcar,fcm_adaptive,5,PE,0.007048099999999998,False
human_activity_recognition,2,measurement_noise,fcm_adaptive,1,PE,0.0048521999999999975,False
human_activity_recognition,2,measurement_noise,fcm_adaptive,2,PE,0.0048521999999999975,False
human_activity_recognition,2,measurement_noise,fcm_adaptive,3,PE,0.0048521999999999975,False
human_activity_recognition,2,measurement_noise,fcm_adaptive,4,PE,0.005193799999999998,False
human_activity_recognition,2,measurement_noise,fcm_adaptive,5,PE,0.0034398,False
human_activity_recognition,2,outliers,fcm_adaptive,1,PE,0.07855880000000001,False
human_activity_recognition,2,outliers,fcm_adaptive,2,PE,0.07855880000000001,False
human_activity_recognition,2,outliers,fcm_adaptive,3,PE,0.07855880000000001,False
human_activity_recognition,2,outliers,fcm_adaptive,4,PE,0.07331710000000001,False
human_activity_recognition,2,outliers,fcm_adaptive,5,PE,0.05089289999999999,False
human_activity_recognition,2,scale,fcm_adaptive,1,PE,0.012772399999999996,False
human_activity_recognition,2,scale,fcm_adaptive,2,PE,0.012772399999999996,False
human_activity_recognition,2,scale,fcm_adaptive,3,PE,0.012772399999999996,False
human_activity_recognition,2,scale,fcm_adaptive,4,PE,0.0135143,False
human_activity_recognition,2,scale,fcm_adaptive,5,PE,0.009853,False
human_activity_recognition,3,class_prevalence,fcm_adaptive,1,PE,0.0012956999999999986,False
human_activity_recognition,3,class_prevalence,fcm_adaptive,2,PE,-0.006275100000000002,True
human_activity_recognition,3,class_prevalence,fcm_adaptive,3,PE,-0.006275200000000002,True
human_activity_recognition,3,class_prevalence,fcm_adaptive,4,PE,-0.006275100000000002,True
human_activity_recognition,3,class_prevalence,fcm_adaptive,5,PE,-0.0011817000000000008,True
human_activity_recognition,3,local_overlap,fcm_adaptive,1,PE,0.002033700000000001,False
human_activity_recognition,3,local_overlap,fcm_adaptive,2,PE,-0.0016490000000000012,True
human_activity_recognition,3,local_overlap,fcm_adaptive,3,PE,-0.0016490000000000012,True
human_activity_recognition,3,local_overlap,fcm_adaptive,4,PE,-0.0016490000000000012,True
human_activity_recognition,3,local_overlap,fcm_adaptive,5,PE,-0.0008688999999999988,True
human_activity_recognition,3,location,fcm_adaptive,1,PE,0.015232899999999997,False
human_activity_recognition,3,location,fcm_adaptive,2,PE,0.016762700000000002,False
human_activity_recognition,3,location,fcm_adaptive,3,PE,0.016763099999999996,False
human_activity_recognition,3,location,fcm_adaptive,4,PE,0.016762700000000002,False
human_activity_recognition,3,location,fcm_adaptive,5,PE,0.011081700000000003,False
human_activity_recognition,3,mcar,fcm_adaptive,1,PE,0.005444600000000001,False
human_activity_recognition,3,mcar,fcm_adaptive,2,PE,-0.00014879999999999755,True
human_activity_recognition,3,mcar,fcm_adaptive,3,PE,-0.00014869999999999814,True
human_activity_recognition,3,mcar,fcm_adaptive,4,PE,-0.00014879999999999755,True
human_activity_recognition,3,mcar,fcm_adaptive,5,PE,0.0018304000000000029,False
human_activity_recognition,3,measurement_noise,fcm_adaptive,1,PE,0.005733699999999998,False
human_activity_recognition,3,measurement_noise,fcm_adaptive,2,PE,0.003298200000000001,False
human_activity_recognition,3,measurement_noise,fcm_adaptive,3,PE,0.0032983000000000005,False
human_activity_recognition,3,measurement_noise,fcm_adaptive,4,PE,0.003298200000000001,False
human_activity_recognition,3,measurement_noise,fcm_adaptive,5,PE,0.0059413,False
human_activity_recognition,3,outliers,fcm_adaptive,1,PE,0.0882338,False
human_activity_recognition,3,outliers,fcm_adaptive,2,PE,0.07579910000000001,False
human_activity_recognition,3,outliers,fcm_adaptive,3,PE,0.07579910000000001,False
human_activity_recognition,3,outliers,fcm_adaptive,4,PE,0.07579910000000001,False
human_activity_recognition,3,outliers,fcm_adaptive,5,PE,0.0881924,False
human_activity_recognition,3,scale,fcm_adaptive,1,PE,0.0159476,False
human_activity_recognition,3,scale,fcm_adaptive,2,PE,0.0065033999999999995,False
human_activity_recognition,3,scale,fcm_adaptive,3,PE,0.006503500000000002,False
human_activity_recognition,3,scale,fcm_adaptive,4,PE,0.0065033999999999995,False
human_activity_recognition,3,scale,fcm_adaptive,5,PE,0.021712099999999998,False
human_activity_recognition,4,class_prevalence,fcm_adaptive,1,PE,0.007358400000000001,False
human_activity_recognition,4,class_prevalence,fcm_adaptive,2,PE,0.005536600000000003,False
human_activity_recognition,4,class_prevalence,fcm_adaptive,3,PE,0.005535999999999999,False
human_activity_recognition,4,class_prevalence,fcm_adaptive,4,PE,0.004757599999999997,False
human_activity_recognition,4,class_prevalence,fcm_adaptive,5,PE,-0.000848500000000002,True
human_activity_recognition,4,local_overlap,fcm_adaptive,1,PE,-0.0035988999999999986,True
human_activity_recognition,4,local_overlap,fcm_adaptive,2,PE,-0.0023856000000000016,True
human_activity_recognition,4,local_overlap,fcm_adaptive,3,PE,-0.002384599999999997,True
human_activity_recognition,4,local_overlap,fcm_adaptive,4,PE,-0.0023015000000000015,True
human_activity_recognition,4,local_overlap,fcm_adaptive,5,PE,0.0010866999999999995,False
human_activity_recognition,4,location,fcm_adaptive,1,PE,0.0220507,False
human_activity_recognition,4,location,fcm_adaptive,2,PE,0.0222761,False
human_activity_recognition,4,location,fcm_adaptive,3,PE,0.0222758,False
human_activity_recognition,4,location,fcm_adaptive,4,PE,0.016799699999999997,False
human_activity_recognition,4,location,fcm_adaptive,5,PE,0.0111157,False
human_activity_recognition,4,mcar,fcm_adaptive,1,PE,0.005882100000000001,False
human_activity_recognition,4,mcar,fcm_adaptive,2,PE,-0.001086700000000003,True
human_activity_recognition,4,mcar,fcm_adaptive,3,PE,-0.0010874000000000023,True
human_activity_recognition,4,mcar,fcm_adaptive,4,PE,0.007185799999999996,False
human_activity_recognition,4,mcar,fcm_adaptive,5,PE,-0.0006483000000000044,True
human_activity_recognition,4,measurement_noise,fcm_adaptive,1,PE,0.0033117000000000008,False
human_activity_recognition,4,measurement_noise,fcm_adaptive,2,PE,0.003985599999999999,False
human_activity_recognition,4,measurement_noise,fcm_adaptive,3,PE,0.0039854000000000035,False
human_activity_recognition,4,measurement_noise,fcm_adaptive,4,PE,0.0028474999999999993,False
human_activity_recognition,4,measurement_noise,fcm_adaptive,5,PE,0.0032279999999999982,False
human_activity_recognition,4,outliers,fcm_adaptive,1,PE,0.07703540000000002,False
human_activity_recognition,4,outliers,fcm_adaptive,2,PE,0.0779767,False
human_activity_recognition,4,outliers,fcm_adaptive,3,PE,0.07797650000000002,False
human_activity_recognition,4,outliers,fcm_adaptive,4,PE,0.07958210000000002,False
human_activity_recognition,4,outliers,fcm_adaptive,5,PE,0.08518230000000002,False
human_activity_recognition,4,scale,fcm_adaptive,1,PE,0.021144299999999998,False
human_activity_recognition,4,scale,fcm_adaptive,2,PE,0.024344899999999996,False
human_activity_recognition,4,scale,fcm_adaptive,3,PE,0.024344900000000003,False
human_activity_recognition,4,scale,fcm_adaptive,4,PE,0.019324599999999997,False
human_activity_recognition,4,scale,fcm_adaptive,5,PE,0.020386599999999998,False
iris,0,class_prevalence,fcm_adaptive,1,PE,-0.008507199999999993,True
iris,0,class_prevalence,fcm_adaptive,2,PE,-0.008503900000000009,True
iris,0,class_prevalence,fcm_adaptive,3,PE,-0.008507900000000013,True
iris,0,class_prevalence,fcm_adaptive,4,PE,-0.008503399999999994,True
iris,0,class_prevalence,fcm_adaptive,5,PE,-0.008507299999999995,True
iris,0,local_overlap,fcm_adaptive,1,PE,0.01804320000000001,False
iris,0,local_overlap,fcm_adaptive,2,PE,0.0180438,False
iris,0,local_overlap,fcm_adaptive,3,PE,0.018043100000000006,False
iris,0,local_overlap,fcm_adaptive,4,PE,0.0180438,False
iris,0,local_overlap,fcm_adaptive,5,PE,0.01804320000000001,False
iris,0,location,fcm_adaptive,1,PE,0.13383249999999997,False
iris,0,location,fcm_adaptive,2,PE,0.1338316,False
iris,0,location,fcm_adaptive,3,PE,0.1338327,False
iris,0,location,fcm_adaptive,4,PE,0.1338315,False
iris,0,location,fcm_adaptive,5,PE,0.13383249999999997,False
iris,0,mcar,fcm_adaptive,1,PE,0.09940679999999996,False
iris,0,mcar,fcm_adaptive,2,PE,0.09940279999999996,False
iris,0,mcar,fcm_adaptive,3,PE,0.09940749999999998,False
iris,0,mcar,fcm_adaptive,4,PE,0.09940210000000005,False
iris,0,mcar,fcm_adaptive,5,PE,0.09940679999999996,False
iris,0,measurement_noise,fcm_adaptive,1,PE,0.01611510000000002,False
iris,0,measurement_noise,fcm_adaptive,2,PE,0.01611459999999998,False
iris,0,measurement_noise,fcm_adaptive,3,PE,0.016115199999999996,False
iris,0,measurement_noise,fcm_adaptive,4,PE,0.016114499999999976,False
iris,0,measurement_noise,fcm_adaptive,5,PE,0.01611510000000002,False
iris,0,outliers,fcm_adaptive,1,PE,0.04712050000000001,False
iris,0,outliers,fcm_adaptive,2,PE,0.047120300000000004,False
iris,0,outliers,fcm_adaptive,3,PE,0.04712050000000001,False
iris,0,outliers,fcm_adaptive,4,PE,0.04712029999999995,False
iris,0,outliers,fcm_adaptive,5,PE,0.04712040000000001,False
iris,0,scale,fcm_adaptive,1,PE,0.10464620000000002,False
iris,0,scale,fcm_adaptive,2,PE,0.10464449999999997,False
iris,0,scale,fcm_adaptive,3,PE,0.10464660000000003,False
iris,0,scale,fcm_adaptive,4,PE,0.10464429999999997,False
iris,0,scale,fcm_adaptive,5,PE,0.10464620000000002,False
iris,1,class_prevalence,fcm_adaptive,1,PE,-0.03515940000000001,True
iris,1,class_prevalence,fcm_adaptive,2,PE,0.010408,False
iris,1,class_prevalence,fcm_adaptive,3,PE,0.010408,False
iris,1,class_prevalence,fcm_adaptive,4,PE,0.010406900000000024,False
iris,1,class_prevalence,fcm_adaptive,5,PE,0.010406600000000016,False
iris,1,local_overlap,fcm_adaptive,1,PE,0.03590259999999998,False
iris,1,local_overlap,fcm_adaptive,2,PE,0.03691470000000002,False
iris,1,local_overlap,fcm_adaptive,3,PE,0.03691470000000002,False
iris,1,local_overlap,fcm_adaptive,4,PE,0.03691389999999997,False
iris,1,local_overlap,fcm_adaptive,5,PE,0.036913699999999966,False
iris,1,location,fcm_adaptive,1,PE,0.143038,False
iris,1,location,fcm_adaptive,2,PE,0.247498,False
iris,1,location,fcm_adaptive,3,PE,0.247498,False
iris,1,location,fcm_adaptive,4,PE,0.24749709999999997,False
iris,1,location,fcm_adaptive,5,PE,0.24749700000000002,False
iris,1,mcar,fcm_adaptive,1,PE,0.11452210000000002,False
iris,1,mcar,fcm_adaptive,2,PE,0.1707066,False
iris,1,mcar,fcm_adaptive,3,PE,0.1707067,False
iris,1,mcar,fcm_adaptive,4,PE,0.17070629999999998,False
iris,1,mcar,fcm_adaptive,5,PE,0.17070629999999998,False
iris,1,measurement_noise,fcm_adaptive,1,PE,0.04518,False
iris,1,measurement_noise,fcm_adaptive,2,PE,0.04070429999999997,False
iris,1,measurement_noise,fcm_adaptive,3,PE,0.04070430000000003,False
iris,1,measurement_noise,fcm_adaptive,4,PE,0.04070460000000001,False
iris,1,measurement_noise,fcm_adaptive,5,PE,0.04070470000000001,False
iris,1,outliers,fcm_adaptive,1,PE,0.05752989999999997,False
iris,1,outliers,fcm_adaptive,2,PE,0.04084270000000001,False
iris,1,outliers,fcm_adaptive,3,PE,0.04084260000000001,False
iris,1,outliers,fcm_adaptive,4,PE,0.04084309999999999,False
iris,1,outliers,fcm_adaptive,5,PE,0.04084309999999999,False
iris,1,scale,fcm_adaptive,1,PE,0.17433159999999998,False
iris,1,scale,fcm_adaptive,2,PE,0.13951550000000001,False
iris,1,scale,fcm_adaptive,3,PE,0.13951560000000002,False
iris,1,scale,fcm_adaptive,4,PE,0.13951550000000001,False
iris,1,scale,fcm_adaptive,5,PE,0.13951550000000001,False
iris,2,class_prevalence,fcm_adaptive,1,PE,0.02809339999999999,False
iris,2,class_prevalence,fcm_adaptive,2,PE,0.0280928,False
iris,2,class_prevalence,fcm_adaptive,3,PE,0.02809339999999999,False
iris,2,class_prevalence,fcm_adaptive,4,PE,0.02809350000000002,False
iris,2,class_prevalence,fcm_adaptive,5,PE,0.028092700000000026,False
iris,2,local_overlap,fcm_adaptive,1,PE,0.04276050000000001,False
iris,2,local_overlap,fcm_adaptive,2,PE,0.04276379999999999,False
iris,2,local_overlap,fcm_adaptive,3,PE,0.04276050000000001,False
iris,2,local_overlap,fcm_adaptive,4,PE,0.042760099999999995,False
iris,2,local_overlap,fcm_adaptive,5,PE,0.042763899999999994,False
iris,2,location,fcm_adaptive,1,PE,0.29898919999999996,False
iris,2,location,fcm_adaptive,2,PE,0.2989893,False
iris,2,location,fcm_adaptive,3,PE,0.29898919999999996,False
iris,2,location,fcm_adaptive,4,PE,0.2989892,False
iris,2,location,fcm_adaptive,5,PE,0.2989893,False
iris,2,mcar,fcm_adaptive,1,PE,0.10805139999999999,False
iris,2,mcar,fcm_adaptive,2,PE,0.10805200000000001,False
iris,2,mcar,fcm_adaptive,3,PE,0.10805139999999999,False
iris,2,mcar,fcm_adaptive,4,PE,0.10805140000000002,False
iris,2,mcar,fcm_adaptive,5,PE,0.10805200000000001,False
iris,2,measurement_noise,fcm_adaptive,1,PE,0.049424300000000004,False
iris,2,measurement_noise,fcm_adaptive,2,PE,0.04942650000000001,False
iris,2,measurement_noise,fcm_adaptive,3,PE,0.049424300000000004,False
iris,2,measurement_noise,fcm_adaptive,4,PE,0.049423999999999996,False
iris,2,measurement_noise,fcm_adaptive,5,PE,0.049426600000000015,False
iris,2,outliers,fcm_adaptive,1,PE,0.06763829999999998,False
iris,2,outliers,fcm_adaptive,2,PE,0.06763839999999999,False
iris,2,outliers,fcm_adaptive,3,PE,0.06763829999999998,False
iris,2,outliers,fcm_adaptive,4,PE,0.06763839999999999,False
iris,2,outliers,fcm_adaptive,5,PE,0.06763829999999998,False
iris,2,scale,fcm_adaptive,1,PE,0.14724720000000002,False
iris,2,scale,fcm_adaptive,2,PE,0.14724769999999998,False
iris,2,scale,fcm_adaptive,3,PE,0.14724720000000002,False
iris,2,scale,fcm_adaptive,4,PE,0.14724710000000002,False
iris,2,scale,fcm_adaptive,5,PE,0.14724769999999998,False
iris,3,class_prevalence,fcm_adaptive,1,PE,-0.03069099999999997,True
iris,3,class_prevalence,fcm_adaptive,2,PE,-0.030690099999999998,True
iris,3,class_prevalence,fcm_adaptive,3,PE,-0.030691000000000024,True
iris,3,class_prevalence,fcm_adaptive,4,PE,-0.03069099999999997,True
iris,3,class_prevalence,fcm_adaptive,5,PE,-0.03069099999999997,True
